time,voltage,height
101.939436674118,5,0.0682
102.947288036346,5,0.068
103.959406137466,5,0.068
104.975284576416,5,0.068
105.987412452698,5,0.068
106.999436855316,5,0.0682
108.007424116135,5,0.068
109.015395879745,5,0.068
110.02747797966,5,0.068
111.035440206528,5,0.068
112.043444633484,5,0.0682
113.051418066025,5,0.068
114.059436559677,5,0.0672
115.071455001831,5,0.0673
116.082153320312,5,0.0716
117.087393760681,5,0.0716
118.103489160538,5,0.0716
119.112738847733,5,0.0716
120.127431631088,5,0.0716
122.139537096024,5,0.0716
123.147501707077,5,0.0716
124.158249855042,5,0.0716
125.167387008667,5,0.0716
126.180098056793,5,0.0716
127.187693834305,5,0.0716
128.196773529053,5,0.0716
129.211461544037,5,0.0716
130.222190141678,5,0.0716
131.231512069702,5,0.0716
132.243402242661,5,0.0716
133.255285978317,5,0.0716
134.263503313065,5,0.0716
135.271463155746,5,0.0716
136.275421857834,5,0.0716
137.283449888229,5,0.0716
138.291528940201,5,0.0716
139.299440145493,5,0.0716
140.307458400726,5,0.0716
142.319556951523,5,0.0673
143.327474355698,5,0.0673
144.335459947586,5,0.0673
145.345415115356,5,0.0673
146.363456249237,5,0.0672
147.378173589706,5,0.0672
148.3914706707,5,0.0673
149.403752803802,5,0.0673
150.407444477081,5,0.0672
151.415427207947,5,0.0673
152.423410892487,5,0.0672
153.431423902512,5,0.0672
154.439459323883,5,0.0672
155.447406768799,5,0.0672
156.45551109314,5,0.0672
157.459435224533,5,0.0672
158.46741771698,5,0.0663
159.475336313248,5,0.0663
160.483448982239,5,0.0663
162.495420694351,5,0.0707
163.507448673248,5,0.0663
164.515471220016,5,0.0707
165.523437976837,5,0.075
166.531397104263,5,0.0663
167.539433717728,5,0.0707
168.547411680222,5,0.0663
169.563197851181,5,0.0663
170.579168796539,5,0.0665
171.595412969589,5,0.0707
172.599439144135,5,0.0663
173.65491104126,5,0.0707
174.66411781311,5,0.0663
175.682790279388,5,0.0707
176.690309524536,5,0.075
177.697007656097,5,0.075
178.702468156815,5,0.0707
179.708279371262,5,0.0707
180.7123234272,5,0.075
182.719809055328,5,0.0707
183.724397659302,5,0.075
184.729108572006,5,0.075
185.733242511749,5,0.0707
186.737613677979,5,0.0707
187.745129108429,5,0.0707
188.74888420105,5,0.0707
189.752301454544,5,0.0707
190.755764245987,5,0.0707
191.759801864624,5,0.0707
192.765908956528,5,0.0707
193.771306753159,5,0.0707
195.79076218605,5,0.0648
197.803584575653,7,0.0646
198.810255527496,7,0.0648
199.816825151443,7,0.0648
200.823558807373,7,0.0646
201.830276489258,7,0.069
202.836849451065,7,0.0648
203.843619585037,7,0.0646
204.850293397903,7,0.0648
205.86200761795,7,0.0648
206.868748903275,7,0.0648
207.875497817993,7,0.0648
208.88995718956,7,0.0646
209.900917291641,7,0.0733
210.914792060852,7,0.0655
211.930718421936,7,0.0699
212.947467327118,7,0.0741
213.954139947891,7,0.0663
214.960823059082,7,0.0707
215.972680091858,7,0.0665
217.984841108322,7,0.0716
218.998980283737,7,0.0631
220.00484585762,7,0.0716
221.018942832947,7,0.0673
222.030693292618,7,0.0716
223.042457342148,7,0.0673
224.056811571121,7,0.0629
225.063594341278,7,0.0673
226.075310945511,7,0.0716
227.076839447021,7,0.0673
228.08364033699,7,0.0673
229.095376968384,7,0.0682
230.096862792969,7,0.0724
231.103572130203,7,0.0648
232.104854822159,7,0.0733
233.111557483673,7,0.0733
234.112847805023,7,0.0699
235.119529724121,7,0.0741
236.131321668625,7,0.0784
238.133955478668,7,0.0741
239.148198127747,7,0.075
240.154887199402,7,0.075
241.160853624344,7,0.075
242.167552947998,7,0.075
243.179281949997,7,0.075
244.190981626511,7,0.075
245.196881532669,7,0.075
246.2037088871,7,0.075
247.215431213379,7,0.075
248.222043275833,7,0.075
249.228862285614,7,0.0707
250.240620136261,7,0.0758
251.247332811356,7,0.0758
252.248847723007,7,0.068
253.255610942841,7,0.0767
254.262273788452,7,0.0767
255.268840312958,7,0.0724
256.275593996048,7,0.0775
258.28333735466,7,0.0775
259.290188789368,7,0.0733
260.296851634979,7,0.0775
261.302941560745,7,0.0775
262.312860965729,7,0.0733
263.31970000267,7,0.0818
264.336290836334,7,0.0733
265.337870836258,7,0.0733
266.344903469086,7,0.0733
267.351724386215,7,0.0733
268.363707780838,7,0.0775
269.375512123108,7,0.0784
270.387201309204,7,0.0784
271.393898963928,7,0.0784
272.400606393814,7,0.0792
273.407375574112,7,0.0792
274.414079666138,7,0.0836
275.428861379623,7,0.0758
276.435624361038,7,0.0801
278.43790268898,7,0.0801
279.444573640823,7,0.0801
280.451315641403,7,0.0801
281.463034391403,7,0.0724
282.468841075897,7,0.0758
283.475588798523,7,0.0758
284.482225656509,7,0.0724
285.488823890686,7,0.0758
286.495589971542,7,0.0767
287.502259492874,7,0.0758
288.508880376816,7,0.0767
289.515543460846,7,0.0809
290.522337913513,7,0.0809
291.528850793839,7,0.0733
292.540606737137,7,0.0818
293.554281711578,7,0.0818
294.566115140915,7,0.0835
295.567689180374,7,0.0784
297.575506687164,7,0.0826
298.587214946747,7,0.0826
299.593970298767,7,0.087
300.595586776733,7,0.087
301.607320308685,7,0.0828
302.608849287033,7,0.0828
303.615855455399,7,0.0826
304.616824150085,7,0.0828
305.62353682518,7,0.0828
306.635307073593,7,0.087
307.642081022263,7,0.0828
308.648851156235,7,0.0784
309.654948949814,7,0.0792
310.666883468628,7,0.0835
311.672805309296,7,0.0792
312.679580450058,7,0.0758
313.68631696701,7,0.0801
314.698059082031,7,0.0801
315.712808609009,7,0.0801
317.720819473267,7,0.0767
318.732666254044,7,0.0809
319.776704311371,7,0.0809
320.779980182648,7,0.0809
321.78484249115,7,0.0809
322.800350427628,7,0.0809
323.803712129593,7,0.0809
324.806559085846,7,0.0809
325.812807321548,7,0.0809
326.829483270645,7,0.0809
327.831431865692,7,0.0809
328.837930202484,7,0.0809
329.84441280365,7,0.0809
330.853571891785,7,0.0811
331.860245943069,7,0.0818
332.871917247772,7,0.0835
333.872795581818,7,0.0818
334.874323129654,7,0.0818
335.880909442902,7,0.0826
337.888652086258,7,0.087
338.895459413528,7,0.087
339.902079582214,7,0.087
340.9088306427,7,0.087
341.909629106522,7,0.087
342.916403055191,7,0.087
343.923038005829,7,0.087
344.928822994232,7,0.087
345.935643196106,7,0.087
346.942317485809,7,0.087
347.948901891708,7,0.087
348.955711603165,7,0.0828
349.967465400696,7,0.0828
350.981948852539,7,0.0836
351.996567249298,7,0.0879
353.003323316574,7,0.0921
354.010048866272,7,0.0835
355.016815185547,7,0.0801
356.02349448204,7,0.0801
358.031265735626,7,0.0887
359.037978887558,7,0.0887
360.049879312515,7,0.0887
361.051514387131,7,0.0887
362.058186769485,7,0.0887
363.064864397049,7,0.0887
364.066416978836,7,0.0887
365.067996025085,7,0.0887
366.068896055222,7,0.0887
367.080719709396,7,0.0887
368.08753323555,7,0.0887
369.088868379593,7,0.0887
370.100693941116,7,0.0809
371.107408761978,7,0.0896
372.11407661438,7,0.0896
373.120853900909,7,0.0896
374.13261961937,7,0.0818
375.139404296875,7,0.0836
376.146137237549,7,0.0904
378.154038667679,7,0.0904
379.160751104355,7,0.0904
380.167405128479,7,0.0904
381.168926477432,7,0.0904
382.175698280334,7,0.0904
383.182425737381,7,0.0904
384.188866615295,7,0.0904
385.200644016266,7,0.0904
386.207436323166,7,0.0904
387.214206933975,7,0.0904
388.220854282379,7,0.0904
389.232666015625,7,0.0828
390.239443540573,7,0.087
391.246146678925,7,0.087
392.252820014954,7,0.0913
393.268861532211,7,0.0913
394.275605678558,7,0.0956
395.276818037033,7,0.087
396.283574342728,7,0.0879
398.285915136337,7,0.0921
399.296832561493,7,0.0921
400.303490161896,7,0.0921
401.310194969177,7,0.0921
402.316974401474,7,0.0921
403.328434705734,7,0.0921
404.340226888657,7,0.0921
405.340824127197,7,0.0921
406.347607135773,7,0.0921
407.354398488998,7,0.0921
408.369404315948,7,0.0921
409.376130819321,7,0.0921
410.382865190506,7,0.0921
411.389023303986,7,0.0879
412.400825023651,7,0.0887
413.407624483109,7,0.093
414.414388895035,7,0.093
415.420857667923,7,0.093
416.427565336227,7,0.0887
418.429982662201,7,0.0887
419.436777114868,7,0.0896
420.443447351456,7,0.0896
421.45022892952,7,0.0896
422.461966991425,7,0.0896
423.468793153763,7,0.0896
424.475447654724,7,0.0896
425.482201814651,7,0.0896
426.491875171661,7,0.0896
427.498612880707,7,0.0896
428.504853487015,7,0.0896
429.506407499313,7,0.0896
430.518178939819,7,0.0939
431.524833202362,7,0.0939
432.531547546387,7,0.0896
433.538233041763,7,0.0896
434.544817209244,7,0.0904
435.556572198868,7,0.0947
436.568306207657,7,0.0947
438.576125621796,7,0.0947
439.582877397537,7,0.0947
440.588865995407,7,0.0947
441.59564781189,7,0.0947
442.602356672287,7,0.0947
443.608829975128,7,0.0947
444.620551109314,7,0.0947
445.627249479294,7,0.0947
446.633985996246,7,0.0947
447.640707969666,7,0.0947
448.647382736206,7,0.0947
449.654218912125,7,0.0947
450.667762517929,7,0.0913
451.674430370331,7,0.0913
452.688857793808,7,0.0956
453.703937292099,7,0.0956
454.717955827713,7,0.0998
455.728730916977,7,0.0956
456.735527038574,7,0.0956
458.748357057571,7,0.0913
459.755066871643,7,0.0921
460.764532327652,7,0.0921
461.776268959045,7,0.0921
462.78798532486,7,0.0921
463.799873352051,7,0.0921
464.842814207077,7,0.0921
465.84637928009,7,0.0921
466.865575790405,7,0.0921
467.870717287064,7,0.0921
468.878289461136,7,0.0921
469.880629777908,7,0.0964
470.883377552032,7,0.0964
471.887076616287,7,0.0966
472.889195680618,7,0.1006
473.891593933105,7,0.0964
474.893326759338,7,0.0921
475.904054641724,7,0.093
476.904680252075,7,0.093
478.91392159462,7,0.0973
479.920575857162,7,0.0973
480.927348613739,7,0.0973
481.934233903885,7,0.0973
482.945883274078,7,0.0973
483.95284819603,7,0.0973
484.954349756241,7,0.0973
485.960859298706,7,0.0973
486.967574834824,7,0.0973
487.968819856644,7,0.0973
488.975168704987,7,0.0973
489.97681427002,7,0.0973
490.983728647232,7,0.0973
491.990364074707,7,0.0973
492.996850013733,7,0.093
494.003551483154,7,0.0939
495.010209560394,7,0.0939
496.016856431961,7,0.0981
497.02872467041,7,0.0981
499.031454086304,7,0.0981
500.032872915268,7,0.0981
501.039551496506,7,0.0981
502.046231746674,7,0.0981
503.052924633026,7,0.0981
504.064790010452,7,0.0981
505.071582078934,7,0.0981
506.078390598297,7,0.0981
507.084917068481,7,0.1025
508.09925699234,7,0.1025
509.105960607529,7,0.0981
510.112818956375,7,0.0981
511.119577884674,7,0.0947
512.126283407211,7,0.0947
513.132921695709,7,0.0947
514.144825220108,7,0.0991
515.156606912613,7,0.0991
516.163394927979,7,0.0991
517.170136213303,7,0.0989
519.183188915253,7,0.0991
520.189923763275,7,0.0991
521.1968562603,7,0.0989
522.203596115112,7,0.0989
523.210302829742,7,0.0989
524.216901540756,7,0.0989
525.228652477264,7,0.0947
526.235350131989,7,0.0991
527.242151021957,7,0.0989
528.248866558075,7,0.0947
529.255541086197,7,0.0991
530.256894111633,7,0.0956
531.258455991745,7,0.0956
532.260041236877,7,0.0998
533.266719102859,7,0.0998
534.278551101685,7,0.1
535.284814357758,7,0.0998
536.296670198441,7,0.1042
537.308514595032,7,0.1042
539.316383838654,7,0.1
540.323051691055,7,0.0956
541.329733371735,7,0.0998
542.336586952209,7,0.0998
543.343325376511,7,0.0998
544.358760118484,7,0.0998
545.364960670471,7,0.0998
546.379974842072,7,0.0998
547.394295930862,7,0.0998
548.395845890045,7,0.1
549.396854877472,7,0.0956
550.403635501862,7,0.0964
551.404944658279,7,0.0964
552.411628484726,7,0.1008
553.418249607086,7,0.1008
554.430045604706,7,0.1008
555.43606710434,7,0.1008
556.447777986526,7,0.1051
557.448888778687,7,0.1051
559.456693410873,7,0.1051
560.463415622711,7,0.1008
561.4701359272,7,0.1008
562.471705198288,7,0.1008
563.472836732864,7,0.1008
564.47439455986,7,0.1008
565.475966930389,7,0.1008
566.482461214066,7,0.1008
567.488848924637,7,0.1008
568.495720624924,7,0.1006
569.50248837471,7,0.1008
570.508925914764,7,0.1008
571.515777826309,7,0.0973
572.522448062897,7,0.0973
573.529013395309,7,0.1015
574.535810470581,7,0.1015
575.542593717575,7,0.1015
576.548848390579,7,0.1017
577.555656909943,7,0.1059
579.563548564911,7,0.1059
580.578983306885,7,0.1059
581.584820508957,7,0.1059
582.59157371521,7,0.1017
583.598367452621,7,0.1015
584.610107421875,7,0.1059
585.61686873436,7,0.1017
586.628780603409,7,0.1015
587.635581254959,7,0.1059
588.650740861893,7,0.1059
589.656919717789,7,0.1059
590.672196388245,7,0.1015
591.68718457222,7,0.0981
592.693890810013,7,0.0981
593.69540977478,7,0.0981
594.69683432579,7,0.0981
595.708688020706,7,0.1025
596.715399503708,7,0.1025
597.716849803925,7,0.1025
599.724735498428,7,0.1025
600.731444835663,7,0.1025
601.743272542953,7,0.1025
602.7448823452,7,0.1025
603.75151014328,7,0.1025
604.75291967392,7,0.1025
605.766960382462,7,0.1025
606.781963586807,7,0.1025
607.792840480804,7,0.1025
608.804590702057,7,0.1025
609.811265468597,7,0.1025
610.826842546463,7,0.1068
611.832885980606,7,0.1025
612.847899913788,7,0.1025
613.854598283768,7,0.0981
614.860819101334,7,0.0989
615.872601032257,7,0.0991
616.879251480103,7,0.0989
617.880804777145,7,0.1034
619.883420705795,7,0.1034
620.89010310173,7,0.1034
621.896812200546,7,0.1034
622.903457164764,7,0.1034
623.91515994072,7,0.1034
624.92181968689,7,0.1034
625.923335790634,7,0.1034
626.930060386658,7,0.1034
627.942003488541,7,0.1034
628.948659420013,7,0.1034
629.960338115692,7,0.1034
630.972179412842,7,0.1034
631.972837924957,7,0.1076
632.974383115768,7,0.1034
633.980720281601,7,0.1076
634.990444660187,7,0.1034
635.996832847595,7,0.1034
637.008059740067,7,0.0989
639.015843391418,7,0.0998
640.030210494995,7,0.0998
641.036839962006,7,0.0998
642.043585300446,7,0.0998
643.050170660019,7,0.0998
644.05685043335,7,0.0998
645.063529253006,7,0.0998
646.070255756378,7,0.0998
647.076839208603,7,0.0998
648.092733860016,7,0.0998
649.099404096603,7,0.0998
650.111246109009,7,0.0998
651.118052482605,7,0.0998
652.146978855133,7,0.1042
653.170015096664,7,0.1042
654.179095983505,7,0.1042
655.188056707382,7,0.1042
656.196703195572,7,0.1042
657.20058965683,7,0.1042
659.204100608826,7,0.1085
660.207600593567,7,0.1085
661.211308240891,7,0.1085
662.239151000977,7,0.1085
663.244403839111,7,0.1085
664.263157367706,7,0.1085
665.272982120514,7,0.1085
666.276030302048,7,0.1085
667.27880358696,7,0.1085
668.281593084335,7,0.1085
669.284312725067,7,0.1085
670.292576313019,7,0.1085
671.301736354828,7,0.1085
672.310912847519,7,0.1042
673.316776275635,7,0.1042
674.323396921158,7,0.1042
675.330075025558,7,0.1042
676.341840028763,7,0.1006
677.348761796951,7,0.1042
679.356845855713,7,0.1008
680.368733882904,7,0.1008
681.375583648682,7,0.1051
682.382315397263,7,0.1006
683.388813495636,7,0.1051
684.400606632233,7,0.1008
685.412392139435,7,0.1051
686.424231052399,7,0.1008
687.424819231033,7,0.1051
688.44038939476,7,0.1008
689.452220678329,7,0.1051
690.46755027771,7,0.1051
691.474138021469,7,0.1051
692.480850934982,7,0.1051
693.48760509491,7,0.1051
694.499368667603,7,0.1051
695.511105060577,7,0.1051
696.518033266068,7,0.1051
697.529924869537,7,0.1093
699.536845207214,7,0.1093
700.548682928085,7,0.1093
701.554707288742,7,0.1093
702.566560029984,7,0.1093
703.572807073593,7,0.1093
704.57967209816,7,0.1093
705.58623957634,7,0.1093
706.592836856842,7,0.1093
707.599650859833,7,0.1093
708.611414194107,7,0.1093
709.618129968643,7,0.1093
710.619694709778,7,0.1093
711.631422758102,7,0.1051
712.63812828064,7,0.1051
713.648770570755,7,0.1008
714.655375003815,7,0.1017
715.668838977814,7,0.1051
716.683395624161,7,0.1017
717.695279121399,7,0.1017
719.703060865402,7,0.1017
720.709867477417,7,0.1059
721.716665267944,7,0.1059
722.723507642746,7,0.1059
723.735326051712,7,0.1059
724.736829042435,7,0.1059
725.738360404968,7,0.1059
726.739902019501,7,0.1059
727.740842342377,7,0.1059
728.747533082962,7,0.1059
729.758759498596,7,0.1059
730.764951944351,7,0.1059
731.771762609482,7,0.1059
732.77285861969,7,0.1059
733.779618501663,7,0.1059
734.791308641434,7,0.1059
735.800837993622,7,0.1059
736.816042423248,7,0.1059
737.8308801651,7,0.1102
739.837921142578,7,0.1102
740.844919919968,7,0.1102
741.851586103439,7,0.1102
742.858238458633,7,0.1102
743.864826440811,7,0.1102
744.871623039246,7,0.1102
745.878404378891,7,0.1102
746.884868621826,7,0.1102
747.891543626785,7,0.1102
748.892838954926,7,0.1102
749.899669408798,7,0.1102
750.906425237656,7,0.1102
751.912864208221,7,0.1059
752.924592494965,7,0.1059
753.931371688843,7,0.1059
754.937970876694,7,0.1025
755.94887137413,7,0.1025
756.955592632294,7,0.1025
757.967303991318,7,0.1025
759.97523522377,7,0.1025
760.981959581375,7,0.1025
761.988715410233,7,0.1025
763.004817485809,7,0.1068
764.011640310287,7,0.1025
765.018478631973,7,0.1068
766.024822235107,7,0.1025
767.036559104919,7,0.1025
768.043373584747,7,0.1068
769.050128221512,7,0.1025
770.056927919388,7,0.1068
771.063761234283,7,0.1068
772.075549125671,7,0.1068
773.08229970932,7,0.1068
774.083909034729,7,0.1068
775.100846529007,7,0.1068
776.107465744019,7,0.1068
777.11417388916,7,0.1068
778.120855569839,7,0.1068
780.128849983215,7,0.111
781.135570287704,7,0.111
782.142322778702,7,0.111
783.144017934799,7,0.1068
784.150709867477,7,0.111
785.152294874191,7,0.111
786.16405749321,7,0.111
787.170730829239,7,0.111
788.176877737045,7,0.111
789.183644533157,7,0.111
790.195381402969,7,0.111
791.202120542526,7,0.111
792.216599941254,7,0.111
793.231807231903,7,0.111
794.246062517166,7,0.1068
795.260188579559,7,0.1068
796.267007112503,7,0.1068
797.272825717926,7,0.1068
798.279540061951,7,0.1068
800.282024145126,7,0.1068
801.283668756485,7,0.1068
802.295358896255,7,0.1034
803.301645517349,7,0.1034
804.312824726105,7,0.1034
805.319454193115,7,0.1068
806.326133489609,7,0.1034
807.332808494568,7,0.1034
808.339510679245,7,0.1034
809.351396560669,7,0.1034
810.35812997818,7,0.1034
811.364828586578,7,0.1034
812.371571779251,7,0.1068
813.378367900848,7,0.1034
814.384818077087,7,0.1076
815.396620035172,7,0.1076
816.403374433517,7,0.1076
817.409977674484,7,0.1076
818.416861057281,7,0.1076
820.424690723419,7,0.1076
821.431443929672,7,0.1076
822.438109397888,7,0.1076
823.44483923912,7,0.1076
824.45164847374,7,0.1076
825.463675498962,7,0.1076
826.475452423096,7,0.1076
827.482147932053,7,0.1076
828.488932132721,7,0.1076
829.49572467804,7,0.1076
830.507553339005,7,0.1076
831.514184951782,7,0.1076
832.525907993317,7,0.1076
833.532720565796,7,0.1076
834.539537906647,7,0.1076
835.54612493515,7,0.1119
836.557960033417,7,0.1119
837.564014911652,7,0.1119
838.579223394394,7,0.1119
840.586932420731,7,0.1119
841.59287405014,7,0.1119
842.60462474823,7,0.1119
843.611300230026,7,0.1119
844.612825870514,7,0.1119
845.624596357346,7,0.1119
846.631153345108,7,0.1119
847.640311956406,7,0.1119
848.646925449371,7,0.1119
849.656857967377,7,0.1119
850.663611650467,7,0.1119
851.664860010147,7,0.1119
852.676650524139,7,0.1119
853.688595056534,7,0.1076
854.69544506073,7,0.1076
855.707122325897,7,0.1076
856.713834762573,7,0.1076
857.720489025116,7,0.1076
858.727256774902,7,0.1076
860.740285873413,7,0.1076
861.747094154358,7,0.1076
862.758800029755,7,0.1076
863.764833450317,7,0.1076
864.771547317505,7,0.1076
865.77831530571,7,0.1076
866.79003572464,7,0.1076
867.796872377396,7,0.1076
868.810854196548,7,0.1076
869.822759628296,7,0.1076
870.834535121918,7,0.1076
871.84629368782,7,0.1042
872.852819919586,7,0.1042
873.86457657814,7,0.1042
874.87135720253,7,0.1042
875.878006458282,7,0.1042
876.884840726852,7,0.1085
877.891612768173,7,0.1085
878.898364305496,7,0.1085
880.905995368958,7,0.1085
881.912764310837,7,0.1085
882.919471979141,7,0.1085
883.931173563004,7,0.1085
884.937972784042,7,0.1085
885.944714546204,7,0.1085
886.956466674805,7,0.1085
887.963191747665,7,0.1085
888.969924449921,7,0.1085
889.976041555405,7,0.1085
890.990636587143,7,0.1085
892.004845619202,7,0.1085
893.018893957138,7,0.1085
894.024837732315,7,0.1085
895.03661608696,7,0.1085
896.043279409409,7,0.1085
897.049948215485,7,0.1085
898.056820392609,7,0.1085
899.063542127609,7,0.1085
901.076386451721,7,0.1127
902.091032743454,7,0.1127
903.096838474274,7,0.1127
904.108654975891,7,0.1127
905.123096227646,7,0.1127
906.13825750351,7,0.1127
907.151829957962,7,0.1127
908.196174621582,7,0.1127
909.198922395706,7,0.1127
910.204394817352,7,0.1127
911.21719789505,7,0.1127
912.227637529373,7,0.1127
913.229588508606,7,0.1127
914.231943368912,7,0.1127
915.234073877335,7,0.1127
916.236421585083,7,0.1127
917.23975610733,7,0.1127
918.243445634842,7,0.1127
919.25616312027,7,0.1127
921.277068853378,7,0.1127
922.290436506271,7,0.1127
923.294585466385,7,0.1127
924.304567575455,7,0.1127
925.307172060013,7,0.1127
926.310063123703,7,0.1127
927.312579393387,7,0.1127
928.317987203598,7,0.1127
929.327307701111,7,0.1127
930.33385848999,7,0.1127
931.340420484543,7,0.1127
932.348919868469,7,0.1127
933.350404500961,7,0.1085
934.357002258301,7,0.1127
935.358695030212,7,0.1085
936.370766401291,7,0.1085
937.376892089844,7,0.1085
938.378485679626,7,0.1085
939.384849309921,7,0.1085
941.392772197723,7,0.1085
942.399570226669,7,0.1085
943.406420230865,7,0.1085
944.412848234177,7,0.1085
945.419628858566,7,0.1085
946.426355600357,7,0.1085
947.432813882828,7,0.1085
948.439620018005,7,0.1085
949.451421260834,7,0.1085
950.457304000854,7,0.1085
951.468921661377,7,0.1085
952.475631475449,7,0.1085
953.482397556305,7,0.1085
954.494098186493,7,0.1085
955.504915952682,7,0.1051
956.511614322662,7,0.1051
957.518419742584,7,0.1051
958.530137300491,7,0.1051
959.536863327026,7,0.1051
961.544705629349,7,0.1051
962.556646108627,7,0.1051
963.568384170532,7,0.1051
964.580282688141,7,0.1051
965.586977243423,7,0.1051
966.598716497421,7,0.1051
967.604822635651,7,0.1051
968.611655235291,7,0.1051
969.618504047394,7,0.1051
970.632883787155,7,0.1051
971.639688968658,7,0.1051
972.646361112595,7,0.1093
973.658098459244,7,0.1093
974.664867639542,7,0.1093
975.676722049713,7,0.1093
976.683414936066,7,0.1093
977.695136070251,7,0.1093
978.701937198639,7,0.1093
979.708593606949,7,0.1093
981.716392278671,7,0.1093
982.723098278046,7,0.1093
983.738155841827,7,0.1093
984.750030994415,7,0.1093
985.756734132767,7,0.1093
986.768569469452,7,0.1093
987.775332927704,7,0.1093
988.787098884583,7,0.1093
989.793909311295,7,0.1093
990.804888725281,7,0.1093
991.818230628967,7,0.1093
992.829959630966,7,0.1093
993.836701631546,7,0.1093
994.848485708237,7,0.1093
995.85463309288,7,0.1093
996.866384029388,7,0.1093
997.872828722,7,0.1093
998.884579181671,7,0.1093
999.89134478569,7,0.1136
1001.8990445137,7,0.1136
1002.9058701992,7,0.1136
1003.9168381691,7,0.1136
1004.92356705666,7,0.1136
1005.93537521362,7,0.1136
1006.94888734818,7,0.1136
1007.95562505722,7,0.1136
1008.9728205204,7,0.1136
1009.97960090637,7,0.1136
1010.98625779152,7,0.1136
1011.99283766747,7,0.1136
1012.99943733215,7,0.1136
1014.00624871254,7,0.1136
1015.02085995674,7,0.1136
1016.03281068802,7,0.1136
1017.03954553604,7,0.1136
1018.04629015923,7,0.1136
1019.05285763741,7,0.1136
1020.06480979919,7,0.1136
1022.0727519989,7,0.1136
1023.0794980526,7,0.1136
1024.08091115952,7,0.1136
1025.09614014626,7,0.1136
1026.10785365105,7,0.1136
1027.11475896835,7,0.1136
1028.12080478668,7,0.1136
1029.13489198685,7,0.1136
1030.14661574364,7,0.1136
1031.15297412872,7,0.1136
1032.16503596306,7,0.1136
1033.17183542252,7,0.1093
1034.17852067947,7,0.1093
1035.18483233452,7,0.1093
1036.20084047318,7,0.1093
1037.20235228539,7,0.1093
1038.20391774178,7,0.1093
1039.20490050316,7,0.1093
1040.20646882057,7,0.1093
1042.21923756599,7,0.1093
1043.2286491394,7,0.1093
1044.23537898064,7,0.1093
1045.23685669899,7,0.1093
1046.2478864193,7,0.1093
1047.25449609756,7,0.1093
1048.26084804535,7,0.1093
1049.26763820648,7,0.1093
1050.27435350418,7,0.1093
1051.28097867966,7,0.1093
1052.28766965866,7,0.1093
1053.29938817024,7,0.1093
1054.30610728264,7,0.1059
1055.31285619736,7,0.1059
1056.31961297989,7,0.1059
1057.32085847855,7,0.1059
1058.3275513649,7,0.1059
1059.33410000801,7,0.1059
1060.34081339836,7,0.1059
1062.34864187241,7,0.1102
1063.35020518303,7,0.1102
1064.35686779022,7,0.1102
1065.35844278336,7,0.1102
1066.36001443863,7,0.1102
1067.36681962013,7,0.1102
1068.37281870842,7,0.1102
1069.37957954407,7,0.1102
1070.38634777069,7,0.1102
1071.39283466339,7,0.1102
1072.40457510948,7,0.1102
1073.4163684845,7,0.1102
1074.42305588722,7,0.1102
